SITE_ID,NEW_AREA_NAME,SITE_RANKED_NGR,SITE_RANKED_EASTING,SITE_RANKED_NORTHING,N_SURVEYS,FIRST_SURVEY,LAST_SURVEY
28894,Wessex,SU1271134909,412711,134909,1,18/10/2007,18/10/2007
51564,Hertfordshire and North London,TQ0425592053,504255,192053,1,16/09/2013,16/09/2013
11670,Cumbria and Lancashire,SD4350091400,343500,491400,1,09/08/1994,09/08/1994
51806,Staffordshire Warwickshire and West Midlands,SJ9865329763,398653,329763,2,02/10/2013,03/09/2014
55184,Kent and South London,TR1143662231,611436,162231,1,29/05/2014,29/05/2014
6285,Solent and South Downs,SZ6133186894,461331,86894,1,09/09/2002,09/09/2002
12878,Staffordshire Warwickshire and West Midlands,SP3170065500,431700,265500,2,27/07/1994,30/03/1999
10876,Northumbria,NY9250043400,392500,543400,1,01/10/2003,01/10/2003
13148,Cumbria and Lancashire,SD4986857371,349868,457371,2,30/07/2002,26/08/2014
77911,Cumbria and Lancashire,NY5586612224,355866,512224,2,17/07/2023,19/07/2024
8528,Yorkshire,SE2420990082,424209,490082,14,28/08/2002,15/09/2016
25307,Devon and Cornwall,SW9500043320,195000,43320,5,03/06/1986,27/09/2010
32034,Cumbria and Lancashire,SD8458359640,384583,459640,1,21/10/2008,21/10/2008
78998,Northumbria,NT9371184726,393711,684726,2,28/07/2023,22/07/2024
500,Essex Norfolk and Suffolk,TM1560022500,615600,222500,2,03/04/1997,07/02/2007
10248,Solent and South Downs,SU9470003100,494700,103100,1,17/01/2001,17/01/2001
6652,Lincolnshire and Northamptonshire,TF3550089800,535500,389800,5,28/05/1986,25/06/2015
7919,Lincolnshire and Northamptonshire,TF2250083400,522500,383400,1,19/10/1987,19/10/1987
52985,Yorkshire,SE6541679781,465416,479781,2,05/09/2012,26/09/2016
769,Essex Norfolk and Suffolk,TL9920025700,599200,225700,17,29/07/1987,29/04/2014
16899,Northumbria,NY7892464260,378924,564260,3,26/09/2005,05/09/2022
10191,Shropshire Herefordshire Worcestershire and Gloucestershire,SO3230029700,332300,229700,3,22/09/2000,16/09/2003
46264,Devon and Cornwall,SS6824024470,268240,124470,1,31/08/2018,31/08/2018
6708,Lincolnshire and Northamptonshire,TF1180088600,511800,388600,4,04/04/1996,18/04/2018
29701,Northumbria,NZ2730011700,427300,511700,1,10/08/2000,10/08/2000
4079,Yorkshire,SE1633202402,416332,402402,11,05/10/2006,19/08/2019
50928,Yorkshire,SE3130443406,431304,443406,1,24/09/2013,24/09/2013
4977,Staffordshire Warwickshire and West Midlands,SK1213059760,412130,359760,2,17/04/2002,16/04/2003
